id,name,artists,genre,popularity,duration_ms,features,detail
2lmCiz0pZiLqUPvzEsZ6ro,ハローフィクサー,['10-FEET'],ska,27.0,206186.0,"{'tempo': 117.45, 'key': 2, 'mode': 1, 'key_confidence': 0.56, 'energy': 0.39, 'danceability': 0.4, 'valence': 0.8, 'instrumentalness': 0.74, 'acousticness': 0.92, 'loudness': 0.17, 'segments': {'count': 57, 'average_duration': 0.51}, 'beats': {'count': 57, 'regularity': 0.9}}",
6zjk7Qbwb9DZ4ykUUoqknh,第ゼロ感,['10-FEET'],rock,65.0,286000.0,"{'tempo': 152.0, 'key': 9, 'mode': 1, 'key_confidence': 0.61, 'energy': 0.38, 'danceability': 0.46, 'valence': 0.81, 'instrumentalness': 0.73, 'acousticness': 0.94, 'loudness': 0.17, 'segments': {'count': 73, 'average_duration': 0.39}, 'beats': {'count': 73, 'regularity': 0.91}}",
0jKcY00sfmpnhRCLDXsWPC,君が好きだと叫びたい,['BAAD'],,52.0,,"{'tempo': 136.0, 'key': 5, 'mode': 1, 'key_confidence': 0.48, 'energy': 0.36, 'danceability': 0.47, 'valence': 0.8, 'instrumentalness': 0.75, 'acousticness': 0.94, 'loudness': 0.21, 'segments': {'count': 67, 'average_duration': 0.44}, 'beats': {'count': 67, 'regularity': 0.93}}",
0NcxrPlOGLGE4AJ7SIg2LP,世界が終るまでは・・・,['Nicholas Edwards'],,38.0,,"{'tempo': 114.84, 'key': 7, 'mode': 1, 'key_confidence': 0.59, 'energy': 0.38, 'danceability': 0.42, 'valence': 0.8, 'instrumentalness': 0.73, 'acousticness': 0.94, 'loudness': 0.17, 'segments': {'count': 57, 'average_duration': 0.52}, 'beats': {'count': 57, 'regularity': 0.92}}",
5IUfj5071qtsQIqpJJ8v9r,너에게로 가는 길 2 - 슬램덩크 삽입곡,['Park Sang Min'],,22.0,,"{'tempo': 99.38, 'key': 7, 'mode': 1, 'key_confidence': 0.47, 'energy': 0.33, 'danceability': 0.42, 'valence': 0.79, 'instrumentalness': 0.76, 'acousticness': 0.95, 'loudness': 0.27, 'segments': {'count': 47, 'average_duration': 0.6}, 'beats': {'count': 47, 'regularity': 0.89}}",
0nfDjR0xWaQXL1PHRCpHgO,LOVE ROCKETS - Movie Ver.,['The Birthday'],j-rock,38.0,161426.0,"{'tempo': 89.1, 'key': 4, 'mode': 1, 'key_confidence': 0.63, 'energy': 0.36, 'danceability': 0.36, 'valence': 0.77, 'instrumentalness': 0.74, 'acousticness': 0.96, 'loudness': 0.16, 'segments': {'count': 43, 'average_duration': 0.67}, 'beats': {'count': 43, 'regularity': 0.85}}",
3kfYKchWhs6uM1yNmqrHe2,あなただけ見つめてる,['DAIGO'],,25.0,,"{'tempo': 120.19, 'key': 1, 'mode': 1, 'key_confidence': 0.51, 'energy': 0.37, 'danceability': 0.46, 'valence': 0.8, 'instrumentalness': 0.76, 'acousticness': 0.92, 'loudness': 0.21, 'segments': {'count': 58, 'average_duration': 0.5}, 'beats': {'count': 58, 'regularity': 0.96}}",
6stn0schvLBMoRHsDeYiIi,LOVE ROCKETS,['The Birthday'],rock,48.0,261385.0,"{'tempo': 89.1, 'key': 7, 'mode': 1, 'key_confidence': 0.6, 'energy': 0.35, 'danceability': 0.36, 'valence': 0.78, 'instrumentalness': 0.74, 'acousticness': 0.96, 'loudness': 0.17, 'segments': {'count': 42, 'average_duration': 0.67}, 'beats': {'count': 42, 'regularity': 0.86}}",
1QosBLJsl7ZuNGvvxpGOkB,君が好きだと叫びたい,['D-51'],,1.0,,"{'tempo': 143.55, 'key': 2, 'mode': 1, 'key_confidence': 0.48, 'energy': 0.37, 'danceability': 0.53, 'valence': 0.81, 'instrumentalness': 0.73, 'acousticness': 0.93, 'loudness': 0.19, 'segments': {'count': 68, 'average_duration': 0.42}, 'beats': {'count': 68, 'regularity': 0.97}}",
5Drnsup04Ynrb2OUsrHNko,世界が終るまでは…,['Sho Kiryuuin'],,36.0,,"{'tempo': 103.36, 'key': 4, 'mode': 1, 'key_confidence': 0.51, 'energy': 0.34, 'danceability': 0.43, 'valence': 0.78, 'instrumentalness': 0.75, 'acousticness': 0.97, 'loudness': 0.19, 'segments': {'count': 49, 'average_duration': 0.58}, 'beats': {'count': 49, 'regularity': 0.93}}",
7gmQUe5e9uaJmIIThA7NSQ,第ゼロ感 - Movie Ver.,['10-FEET'],j-rock,43.0,356120.0,"{'tempo': 147.66, 'key': 9, 'mode': 1, 'key_confidence': 0.61, 'energy': 0.39, 'danceability': 0.48, 'valence': 0.81, 'instrumentalness': 0.73, 'acousticness': 0.93, 'loudness': 0.15, 'segments': {'count': 70, 'average_duration': 0.41}, 'beats': {'count': 70, 'regularity': 0.93}}",
4mj37oiNEYYmGBZnhu65YT,Sekai Ga Owaru Made Wa (Slam Dunk),['Animelmack'],latino,40.0,314775.0,"{'tempo': 103.36, 'key': 0, 'mode': 1, 'key_confidence': 0.58, 'energy': 0.37, 'danceability': 0.4, 'valence': 0.79, 'instrumentalness': 0.74, 'acousticness': 0.95, 'loudness': 0.17, 'segments': {'count': 51, 'average_duration': 0.58}, 'beats': {'count': 51, 'regularity': 0.9}}",
0bJgRNIPx6qAUCWVJdiVBR,マイ フレンド,['ZARD'],j-pop,55.0,259595.0,"{'tempo': 129.2, 'key': 4, 'mode': 1, 'key_confidence': 0.47, 'energy': 0.38, 'danceability': 0.48, 'valence': 0.8, 'instrumentalness': 0.73, 'acousticness': 0.94, 'loudness': 0.16, 'segments': {'count': 63, 'average_duration': 0.46}, 'beats': {'count': 63, 'regularity': 0.97}}",
3Kihz14e1cNkpl5PiJOiB7,世界が終るまでは… [WANDS 第5期 ver.],['WANDS'],anime,62.0,313624.0,"{'tempo': 103.36, 'key': 2, 'mode': 1, 'key_confidence': 0.53, 'energy': 0.36, 'danceability': 0.45, 'valence': 0.79, 'instrumentalness': 0.75, 'acousticness': 0.94, 'loudness': 0.23, 'segments': {'count': 50, 'average_duration': 0.58}, 'beats': {'count': 50, 'regularity': 0.92}}",
1yA0TIDP8HDHoMDWXKBrBg,"Zettai ni, Daremo (From ""Slam Dunk"")",['PelleK'],,35.0,,"{'tempo': 156.61, 'key': 9, 'mode': 0, 'key_confidence': 0.57, 'energy': 0.33, 'danceability': 0.48, 'valence': 0.5, 'instrumentalness': 0.75, 'acousticness': 0.95, 'loudness': 0.25, 'segments': {'count': 75, 'average_duration': 0.38}, 'beats': {'count': 75, 'regularity': 0.94}}",
